movie_id,title,year,genre,rating,votes,runtime_min,budget_usd,revenue_usd
4378,The Red Ocean,2023,Drama,6.1,54749,173,205338528,452375150
4379,The Storm Light,2015,Animation,3.0,4090486,102,104238188,181671536
4380,The Eternal World,1991,Horror,4.5,39281,161,142733871,41760686
4381,The Silent Rain,2005,Animation,8.6,486,88,90536788,136760175
4382,The Wild River,2018,Crime,5.4,8799,152,243395271,145144423
4383,The Red Edge,2014,Horror,5.2,2945,88,6441789,24540193
4384,The Red Mind,1987,Drama,5.6,948,146,228434224,294981997
4385,The Hollow Ocean,1977,Comedy,5.5,2177,178,110347234,223015311
4386,The Night War,2017,Animation,6.1,1552,116,143428134,688650061
4387,The Broken Rain,2012,Crime,6.4,1158,78,167190753,195017318
4388,The Lost Line,1978,Crime,7.0,30940,164,63848273,20490769
4389,The Eternal Heart,1984,Sci-Fi,4.7,20815,81,23638672,464972535
4390,The Silent Light,1978,Comedy,7.1,954,91,100426772,277306940
4391,The Dark Knight,2009,Comedy,7.1,25292,106,218640166,272488695
4392,The Dark Hour,1975,Comedy,6.5,106465,102,235604868,42797578
4393,The The Light,2023,Documentary,8.0,2028,100,212985244,109692536
4394,The Silver Ocean,2002,Comedy,5.6,1226834,83,11647791,30207378
4395,The Fire Code,1980,Romance,7.4,6041,94,98388825,45312175
4396,The Fire Game,2007,Sci-Fi,3.3,36758,132,40152346,44440746
4397,The Last World,1994,Drama,6.9,11448,95,190544768,58834015
4398,The Red Edge,1995,Romance,4.7,104288,142,14529480,11401116
4399,The Red City,1975,Thriller,7.4,4258,173,38129559,42809285
4400,The Blue War,1982,Action,6.4,96390,111,136073047,32650719
4401,The Broken Rain,1984,Horror,7.1,135,91,4851087,844381
4402,The Wild Dream,2021,Action,6.6,136457,114,140066393,421698133
4403,The Silent Rain,2006,Horror,8.1,6546,79,188359554,316789837
4404,The Iron Edge,1986,Crime,5.5,27993,95,213610887,3100353871
4405,The Storm World,1979,Sci-Fi,8.2,1184,90,112408062,101917693
4406,The Eternal Hour,2021,Romance,5.4,7114,134,124968085,257259574
4407,The Blue War,1987,Drama,6.5,64384,97,140888307,704440444
4408,The Iron War,2004,Documentary,8.1,109067,116,70003650,242805179
4409,The Blue Knight,1994,Action,6.8,6231,114,93009454,234146662
4410,The Hollow Ocean,1984,Romance,4.1,580092,104,104279608,77674664
4411,The Broken World,1987,Drama,4.8,236329,117,195144345,134403364
4412,The Wild Blood,1983,Sci-Fi,5.9,158864,168,206400991,221694688
4413,The Eternal Light,2013,Comedy,7.1,908,145,1194368,678676
4414,The Last Blood,2014,Animation,6.0,2249,133,130337878,123175347
4415,The Silent Game,1981,Action,4.8,4771,153,74370550,63836343
4416,The Red Rain,2011,Crime,4.5,100437,151,121390263,457507056
4417,The Last House,2023,Action,6.7,167155,79,176969301,1303696863
4418,The Night War,2016,Action,5.8,31734,103,5061565,1564451
4419,The Blue City,2018,Horror,5.5,5959,127,169714093,301826789
4420,The Dark Rain,2003,Romance,7.5,15255,157,27966453,14766548
4421,The Silent Road,1989,Horror,7.6,461,112,36977912,58733624
4422,The Last Line,1982,Documentary,5.2,8633,168,55164406,610164070
4423,The Neon Ocean,1994,Documentary,6.3,30969,115,244814439,234662014
4424,The Steel Code,1991,Documentary,5.8,344,112,132149325,376396137
4425,The Iron Game,1985,Romance,5.8,1469105,146,159269990,235514628
4426,The Silent Hour,2019,Comedy,5.5,1659,110,41635309,24283462
4427,The Dark Blood,2023,Documentary,7.3,34867,122,57033952,153485632
4428,The Blue Star,2020,Crime,5.1,42790,91,200734145,234731573
4429,The Blue Edge,1996,Romance,7.5,214175,91,176651871,158861649
4430,The Lost City,2017,Romance,3.5,1080,126,187077653,232039681
4431,The Blue Blood,1985,Animation,5.9,55554,131,95235752,54904654
4432,The Storm Line,1987,Crime,8.1,1327,147,170645428,99711497
4433,The Steel Code,1994,Comedy,5.8,275102,133,19371433,60571119
4434,The Silver Line,1978,Sci-Fi,8.1,69360,130,43694461,123197262
4435,The Neon Heart,1987,Animation,6.1,785,153,38902972,189490997
4436,The Eternal War,1993,Action,5.7,447,136,89721767,50442047
4437,The Fire Dream,2019,Romance,4.1,82450,180,104032993,83114135
4438,The Hollow Star,2022,Thriller,5.0,12920,110,79197785,38871433
4439,The Fire Hour,1981,Animation,6.6,1734,165,146472884,20836389
4440,The Broken Star,1977,Drama,5.9,6670,175,3625906,21539138
4441,The Red Light,1989,Comedy,5.6,79703,93,160637042,349379205
4442,The Iron World,1987,Sci-Fi,4.4,44984,131,198213272,280570243
4443,The Eternal Heart,2018,Documentary,6.0,135224,75,125609273,535376302
4444,The Blue City,1993,Romance,7.5,1308452,87,135600594,79721826
4445,The Steel Light,1989,Horror,8.7,4622,80,90259682,108636000
4446,The Broken House,1978,Horror,3.8,18574,180,244285370,605620270
4447,The Red Mind,2011,Drama,5.7,23951,93,115497730,161860481
4448,The Steel Ocean,1999,Animation,5.5,73996,109,233370246,121238323
4449,The Steel Dream,1988,Comedy,5.5,410732,162,42709926,9164036
4450,The Night Dream,2012,Comedy,8.7,1072,155,173049610,42491966
4451,The Broken Knight,2014,Comedy,3.7,2509,75,27125943,33359128
4452,The Fire War,2007,Horror,5.9,776,166,118987076,255185636
4453,The Silent Line,1983,Romance,5.7,3580,153,61356556,43761543
4454,The Storm War,2022,Documentary,8.8,6046,153,207092144,319807369
4455,The Red River,2018,Comedy,8.9,97128,153,67313760,348890752
4456,The Lost Light,2008,Thriller,5.7,148653,171,236537466,179142292
4457,The Last Mind,2013,Sci-Fi,7.2,2779,143,187087318,134030023
4458,The Steel Rain,1982,Romance,7.0,5605,99,55139553,50125367
4459,The Wild Mind,2003,Crime,5.8,15346,165,68900148,100278411
4460,The Neon Heart,2010,Documentary,8.7,40621,91,241058501,211061702
4461,The Silent Blood,1992,Action,7.8,11474,83,92386597,42398802
4462,The Night Dream,2009,Documentary,3.8,73258,163,113239008,1973711915
4463,The Steel Star,1992,Sci-Fi,5.7,2721,96,92124109,399842262
4464,The Silver Rain,1980,Horror,9.3,1671,133,222998661,1734767079
4465,The Wild Rain,1999,Sci-Fi,4.9,659779,152,63571349,39097731
4466,The Dark Knight,1994,Thriller,8.3,28356,135,243131628,144866466
4467,The Lost Heart,2017,Thriller,7.5,38408,169,203748511,285276500
4468,The Broken Blood,2018,Comedy,5.9,54835,81,57684213,60945946
4469,The Iron Blood,2007,Animation,7.9,160853,157,168018455,200042272
4470,The Wild River,2015,Comedy,5.8,87586,168,237056922,139843367
4471,The Shadow Star,1993,Crime,6.9,801847,112,112866851,44760420
4472,The Blue War,1997,Documentary,6.1,1093,158,230710573,1323143726
4473,The The Knight,2017,Thriller,5.1,24855,159,163790595,263420062
4474,The Lost Hour,1986,Sci-Fi,6.4,4368,81,236748277,221791334
4475,The Hollow Ocean,2023,Crime,7.6,336873,87,217504555,143312248
4476,The Last Knight,1998,Animation,8.5,20220,166,170232912,484333017
4477,The Storm Mind,1992,Animation,7.3,46077,166,159534705,203956399
4478,The Wild Light,2002,Drama,3.2,28107,93,187496576,552744399
4479,The Iron Dream,1982,Crime,9.7,4967,116,109455062,294274106
4480,The Dark Knight,2012,Drama,5.5,69416,83,48849228,75691372
4481,The Blue Ocean,1992,Drama,8.2,1485,107,50210735,110488191
4482,The Shadow River,1994,Documentary,7.8,7769,148,242217300,274627282
4483,The Lost Heart,2005,Drama,4.0,1151273,112,196307315,326505005
4484,The Night River,2006,Thriller,4.5,416259,92,22718348,29513536
4485,The Storm River,1984,Crime,6.4,111564,154,242681754,222550018
4486,The Storm Dream,2000,Horror,7.0,10791,110,95194033,10806271
4487,The Eternal Hour,2024,Drama,5.7,16017,171,121408343,134355828
4488,The Last Heart,1979,Horror,6.5,40184,99,230316312,4171889372
4489,The Storm City,2021,Documentary,6.5,2954,129,209002369,126210169
4490,The Dark Line,2007,Sci-Fi,6.4,685,76,59898462,116237959
4491,The Neon Ocean,2002,Crime,7.5,50914,86,177815133,640288879
4492,The Blue Code,2016,Drama,5.7,25005,152,191674701,136403573
4493,The Wild Dream,1985,Romance,4.5,11718,157,184891682,112806937
4494,The Steel Hour,1993,Thriller,8.4,2964,124,239055235,270671777
4495,The Night Blood,1983,Action,7.3,19183,84,38077294,19857469
4496,The Hollow War,2011,Horror,7.5,3978,157,120058707,85168268
4497,The Wild River,2002,Action,7.6,4877,75,55072237,138427042
4498,The Broken Road,1978,Comedy,8.8,3701,173,227950535,969250594
4499,The Night Edge,2015,Thriller,4.7,174719,153,129402618,292913690
4500,The Blue Dream,1990,Horror,7.0,23579,142,120751135,555729872
4501,The Neon Hour,2008,Horror,5.0,12036,132,57477103,110198046
4502,The Silver Edge,1997,Thriller,5.7,6139,117,10971050,13559307
4503,The Steel Road,2005,Crime,4.9,76697,89,156629281,253721608
4504,The Red House,2000,Animation,6.1,5395,151,244927671,1499525222
4505,The Eternal Light,2000,Documentary,1.8,654,130,50687373,122634280
4506,The Silver Heart,2004,Comedy,7.6,97534,174,145497929,287124711
4507,The Blue House,2009,Romance,10.0,2203,139,212345382,384933105
4508,The Silent Hour,1988,Action,6.4,55075,160,114941784,70466936
4509,The Lost Edge,2020,Animation,6.6,21792,88,142774601,256250232
4510,The Red Heart,2001,Drama,7.3,56923,93,156778642,119828707
4511,The Steel Game,1991,Action,3.8,37174,172,40573668,259711481
4512,The Red World,1975,Action,7.1,16849,161,190760482,164892291
4513,The Gold Game,1976,Action,4.2,263106,162,188906566,439295324
4514,The Night Blood,1995,Crime,5.3,2870,78,84338310,115031408
4515,The Silent Hour,2006,Action,5.8,625,105,103462665,647129581
4516,The Shadow War,2006,Horror,7.2,21542,152,171726942,207502042
4517,The Dark Heart,1994,Horror,7.4,258417,116,65950355,79973918
4518,The Dark Game,2014,Comedy,5.5,8528,130,187238806,536448540
4519,The Last War,1991,Action,4.7,7805,76,32411237,201148025
4520,The Red Code,2006,Thriller,8.7,249274,85,94410389,17365487
4521,The Blue City,2012,Drama,7.1,4236,115,96542074,412175936
4522,The Last Rain,1981,Horror,6.0,245660,173,23527426,38661354
4523,The Dark Heart,2011,Action,5.7,713,115,117488041,224671532
4524,The Broken Mind,1997,Horror,5.9,269280,130,161453876,171473711
4525,The Blue Knight,1982,Horror,6.2,1944,139,174980404,70129124
4526,The Neon Rain,2011,Animation,6.1,81823,142,39994396,18385805
4527,The Fire River,2012,Animation,5.0,28515,148,63966220,94992315
4528,The Broken House,1997,Sci-Fi,5.4,1774,81,151225357,235554173
4529,The The Edge,2019,Thriller,6.3,4702,145,19243404,29081005
4530,The Steel Rain,2009,Sci-Fi,5.2,10639,83,168022074,378591563
4531,The Silent Knight,2008,Crime,5.3,12980,175,249732203,3496015640
4532,The Red Light,2016,Horror,6.7,14501,76,231602676,87974212
4533,The Red Rain,1978,Horror,8.0,1841,77,224989763,313076348
4534,The Night Code,1996,Comedy,4.3,13589,102,222749154,1021399721
4535,The Fire River,2013,Crime,6.1,7604,150,12184908,27702716
4536,The Broken Road,2021,Documentary,7.5,242230,77,160045260,102367532
4537,The Hollow House,1979,Drama,8.5,9158,158,62170514,44575495
4538,The Neon Hour,2002,Thriller,5.2,185968,92,63962592,83626722
4539,The The Mind,1990,Sci-Fi,9.5,25377,108,100319708,174188414
4540,The Red Line,1999,Romance,6.6,6578,98,139237136,143963944
4541,The Neon House,2000,Action,9.5,4737,79,201767822,409493720
4542,The Wild Blood,1978,Action,5.8,32851,164,203309790,157933763
4543,The Gold Edge,1980,Comedy,7.2,18463,156,14240159,81938152
4544,The Broken Line,1993,Comedy,5.6,896940,175,226499614,119567108
4545,The Neon Blood,2013,Sci-Fi,5.8,256753,93,245464014,242196212
4546,The Wild Line,1995,Horror,5.4,46590,156,184872972,176783075
4547,The Neon Hour,1998,Horror,4.2,33698,159,62373259,163793259
4548,The Lost World,1986,Horror,4.7,3308,109,138001998,867689907
4549,The Blue River,1981,Romance,5.4,27389,102,192214549,780024976
4550,The Eternal Knight,1980,Drama,9.2,35709,100,93746575,66666699
4551,The Shadow Star,2006,Crime,4.9,6122,148,212720245,151651324
4552,The Steel Road,2022,Thriller,6.4,381416,96,93944228,134372002
4553,The Eternal Road,1982,Action,7.0,2973,138,82715164,24778895
4554,The Red Line,2003,Romance,8.6,2987,148,169701183,133372920
4555,The Fire Game,2003,Comedy,4.7,153946,139,242111636,175729981
4556,The Fire Ocean,1980,Comedy,6.7,23189,108,90588390,56497498
4557,The Last Rain,1998,Action,8.0,15696,107,2627865,971657
4558,The Night Heart,2016,Romance,5.7,47488,90,82681236,73135987
4559,The Iron River,1986,Romance,9.1,14033,130,181706608,29216058
4560,The Silver Knight,2005,Documentary,6.8,3718,141,73512150,97670789
4561,The Neon Mind,1982,Animation,5.1,30195,149,231089819,519545777
4562,The Broken River,2006,Animation,5.8,161136,79,235090960,275962718
4563,The Eternal City,1978,Thriller,5.5,40536,123,223204599,349718946
4564,The Night Knight,2016,Action,6.3,42465,77,212431159,159919272
4565,The Dark Knight,1999,Drama,6.0,50788,153,166000295,230794740
4566,The Shadow Mind,2006,Documentary,5.5,47173,166,38234524,136463362
4567,The Dark Game,1989,Crime,7.5,9720,101,40229574,173963154
4568,The Red Road,1978,Crime,4.8,7531,101,88878035,242767775
4569,The Blue Blood,1988,Crime,8.9,826758,99,207391289,164834824
4570,The The Edge,2012,Animation,7.3,16924,82,171041951,185335896
4571,The Silver Edge,2014,Comedy,6.3,9327,164,66056882,16016684
4572,The Iron City,2019,Horror,5.7,4333,114,193517984,1152643955
4573,The Red Rain,1977,Crime,7.2,169242,98,45897041,30157805
4574,The Neon Code,2014,Drama,6.7,1064,115,248979198,409787217
4575,The Red Light,1984,Romance,5.6,5027,97,161118230,107057194
4576,The Storm Line,1995,Thriller,8.3,1320,174,218508976,359993990
4577,The Night Star,2009,Animation,7.1,6941,82,57418618,16779147
4578,The Iron Ocean,2006,Animation,8.0,11805,174,183612164,449605637
4579,The Steel Star,1988,Crime,7.1,266264,171,211496630,238298555
4580,The Silver Mind,2002,Romance,5.4,28097,94,100763553,303762004
4581,The Fire Road,2019,Documentary,6.5,3417,111,212997828,1015226823
4582,The Night War,1981,Thriller,8.8,454638,116,112459390,574384540
4583,The Gold Game,1984,Thriller,3.6,276341,104,169553068,368854549
4584,The Wild Dream,2005,Documentary,5.4,485,109,87395257,21873918
4585,The Neon Ocean,2006,Drama,4.1,120642,172,163538447,95822245
4586,The Blue Mind,1987,Horror,5.7,12669,176,73133304,62386263
4587,The Lost Blood,2022,Sci-Fi,5.7,12161,133,67395268,13981539
4588,The Shadow Light,1996,Action,6.2,7984,146,196845142,229654484
4589,The Silver River,1986,Crime,7.4,29435,153,204970632,393070921
4590,The Silent Code,2021,Crime,5.6,9507,146,118206092,156693786
4591,The Silent Hour,2013,Drama,4.6,506594,146,220595919,1099879663
4592,The Shadow Heart,1990,Action,5.7,7279,116,140509206,101654745
4593,The Neon Blood,1983,Animation,3.9,40387,130,135653283,65633620
4594,The Last Ocean,2022,Crime,6.4,9382,124,44370035,98139309
4595,The Last Knight,1991,Romance,7.0,42304,121,184720055,1815897994
4596,The Hollow Line,1997,Action,5.7,17599,80,56004324,179969181
4597,The Storm World,2010,Sci-Fi,8.0,32890,124,164698574,200583760
4598,The Shadow Hour,1988,Drama,5.7,8114,87,71261431,158697538
4599,The Neon House,1997,Sci-Fi,5.5,26193,92,173522510,362996680
4600,The Lost Game,1978,Comedy,3.0,1375861,167,196651947,741598146
4601,The Gold Heart,1994,Sci-Fi,6.5,13133,119,4828709,16985111
4602,The Last City,2020,Drama,5.3,1195,126,244973977,145202272
4603,The Storm Mind,2001,Crime,6.3,183754,164,155321194,345900339
4604,The Gold War,2021,Romance,7.2,2219,91,69049692,70957327
4605,The Shadow Rain,2018,Horror,6.6,292478,126,142713114,547578666
4606,The Gold City,2007,Animation,8.3,439,88,45416114,130682441
4607,The Night Blood,1977,Comedy,5.2,1137,134,158549811,526323775
4608,The Eternal House,2018,Drama,5.5,11200,135,92691305,174969558
4609,The Night Rain,2017,Documentary,8.2,2371,75,143642282,147330989
4610,The Dark Hour,1997,Romance,4.0,27191,122,54234084,65524333
4611,The Last Mind,1989,Thriller,6.5,8884,178,112592295,28994367
4612,The Neon Ocean,1979,Drama,6.8,210282,151,112283583,153684515
4613,The The Mind,1984,Sci-Fi,5.2,2885,102,5729231,20185483
4614,The Silent Line,2019,Documentary,7.3,30077,120,221374850,219041701
4615,The Fire Mind,1980,Drama,6.8,2160,113,88193543,36885017
4616,The Silver Rain,1995,Crime,7.7,973876,140,178153662,164834026
4617,The Night Blood,2011,Drama,6.8,141001,131,123426909,109809629
4618,The Last Game,1982,Sci-Fi,7.5,69641,162,105035432,92799291
4619,The Blue War,1977,Documentary,7.1,18554,132,239900664,235412992
4620,The Silent Edge,2015,Horror,7.4,9006,88,233373246,88580259
4621,The Storm Ocean,1987,Thriller,7.1,6022,94,197053421,13081984
4622,The Iron Light,1999,Documentary,5.2,20033,173,130133869,245996218
4623,The Wild Edge,2015,Animation,7.1,38402,99,2279482,1707585
4624,The Shadow Line,2022,Documentary,5.8,881747,92,218911503,83028292
4625,The Iron Rain,1982,Romance,5.4,3799,154,26239025,91142079
4626,The Fire Light,2002,Action,5.7,1232171,144,77010687,128470737
4627,The Last Knight,2001,Crime,5.6,2085,147,85123757,169600441
4628,The Eternal World,1999,Crime,6.4,6436,122,166091325,92499516
4629,The Wild River,1977,Comedy,7.9,29448,179,189832106,590671016
4630,The Night World,1986,Romance,5.6,1198,78,224182212,599333787
4631,The Dark Mind,2015,Thriller,5.4,106426,94,10446987,13135254
4632,The Last Hour,1998,Comedy,5.9,57104,103,155711351,261026029
4633,The Eternal Edge,1990,Drama,3.5,72821,135,247785774,1008840599
4634,The The Dream,2003,Sci-Fi,3.4,30658,131,144196335,404566831
4635,The Gold World,1986,Horror,8.1,1779514,127,89324529,48405852
4636,The Last Ocean,1996,Animation,8.3,18523,126,42667832,140064311
4637,The Hollow World,2015,Comedy,6.0,62963,164,118854678,76210478
4638,The Hollow Hour,1979,Sci-Fi,8.2,345,141,73929813,27893808
4639,The Blue Knight,1980,Romance,4.9,56702,156,118578492,197004893
4640,The Hollow City,1975,Crime,5.7,2597,105,228339838,969296798
4641,The Broken River,2010,Horror,9.2,1704,158,71786946,160761715
4642,The Storm Hour,2012,Horror,4.1,978,127,218140258,316145454
4643,The Wild Line,1989,Drama,7.6,165999,166,179437367,167845643
4644,The Red Dream,1986,Thriller,7.7,7440,151,72874055,37585699
4645,The Gold Line,2008,Horror,5.0,3646,84,215466959,116800151
4646,The Storm World,2007,Romance,8.5,4997,180,52020311,355668108
4647,The Red Star,2018,Romance,7.0,13436,90,222899678,239251557
4648,The Night Game,2015,Horror,6.9,23521,76,27138901,56334862
4649,The Shadow Rain,1989,Animation,7.0,133000,93,122598423,34009395
4650,The Last Dream,2015,Comedy,5.2,28537,134,138595767,1725112595
4651,The Night Knight,2014,Animation,7.6,3460,131,201567360,475261017
4652,The Iron River,1976,Sci-Fi,9.8,2344,87,58866914,39118362
4653,The Storm Code,2022,Horror,6.6,7082,134,143948511,264727589
4654,The Silver Star,1989,Thriller,7.6,801483,86,159576801,180791140
4655,The Silent Dream,1992,Sci-Fi,6.2,2600,160,24259767,3829054
4656,The The Edge,2001,Animation,6.9,2711,161,245724884,58117755
4657,The Silent Edge,2006,Drama,7.3,35555,84,138409072,61707382
4658,The Iron Heart,1989,Documentary,7.4,80170,107,15965958,12669833
4659,The Hollow River,1985,Horror,7.4,115320,158,109378968,19304058
4660,The Blue River,1975,Crime,7.0,870503,89,129061956,281486398
4661,The Eternal War,1976,Comedy,6.9,132785,180,142473251,499937339
4662,The Gold House,2019,Sci-Fi,6.7,28150,146,155608725,99600114
4663,The Gold Hour,2005,Horror,9.2,9462,180,241569436,38581445
